from,to,trips,DAY_TYPE,TIME_PER_HOUR
37,23,1133,WEEKENDS/HOLIDAY,6
37,25,33,WEEKENDS/HOLIDAY,6
37,26,5148,WEEKENDS/HOLIDAY,6
37,28,770,WEEKENDS/HOLIDAY,6
37,29,1078,WEEKENDS/HOLIDAY,6
37,30,836,WEEKENDS/HOLIDAY,6
37,32,1309,WEEKENDS/HOLIDAY,6
37,33,495,WEEKENDS/HOLIDAY,6
37,34,143,WEEKENDS/HOLIDAY,6
37,37,10153,WEEKENDS/HOLIDAY,6
37,40,99,WEEKENDS/HOLIDAY,6
37,41,671,WEEKENDS/HOLIDAY,6
37,45,4796,WEEKENDS/HOLIDAY,6
37,48,638,WEEKENDS/HOLIDAY,6
37,50,572,WEEKENDS/HOLIDAY,6
37,51,286,WEEKENDS/HOLIDAY,6
37,52,638,WEEKENDS/HOLIDAY,6
37,53,3179,WEEKENDS/HOLIDAY,6
37,54,374,WEEKENDS/HOLIDAY,6
39,4,33,WEEKENDS/HOLIDAY,6
39,9,11,WEEKENDS/HOLIDAY,6
39,10,44,WEEKENDS/HOLIDAY,6
39,18,429,WEEKENDS/HOLIDAY,6
39,34,22,WEEKENDS/HOLIDAY,6
39,39,70246,WEEKENDS/HOLIDAY,6
39,43,9361,WEEKENDS/HOLIDAY,6
39,44,7161,WEEKENDS/HOLIDAY,6
40,1,209,WEEKENDS/HOLIDAY,6
40,7,22803,WEEKENDS/HOLIDAY,6
40,11,935,WEEKENDS/HOLIDAY,6
40,13,9702,WEEKENDS/HOLIDAY,6
40,15,3047,WEEKENDS/HOLIDAY,6
40,16,418,WEEKENDS/HOLIDAY,6
40,17,1177,WEEKENDS/HOLIDAY,6
40,19,14003,WEEKENDS/HOLIDAY,6
40,20,1111,WEEKENDS/HOLIDAY,6
40,21,836,WEEKENDS/HOLIDAY,6
40,25,4743,WEEKENDS/HOLIDAY,6
40,33,9834,WEEKENDS/HOLIDAY,6
40,37,330,WEEKENDS/HOLIDAY,6
40,40,58854,WEEKENDS/HOLIDAY,6
40,45,22,WEEKENDS/HOLIDAY,6
40,48,27137,WEEKENDS/HOLIDAY,6
41,1,539,WEEKENDS/HOLIDAY,6
41,2,1254,WEEKENDS/HOLIDAY,6
41,3,42801,WEEKENDS/HOLIDAY,6
41,4,352,WEEKENDS/HOLIDAY,6
41,5,8250,WEEKENDS/HOLIDAY,6
41,6,1067,WEEKENDS/HOLIDAY,6
41,9,99,WEEKENDS/HOLIDAY,6
41,10,15026,WEEKENDS/HOLIDAY,6
41,11,1001,WEEKENDS/HOLIDAY,6
41,12,1078,WEEKENDS/HOLIDAY,6
41,17,539,WEEKENDS/HOLIDAY,6
41,18,121,WEEKENDS/HOLIDAY,6
41,20,143,WEEKENDS/HOLIDAY,6
41,21,352,WEEKENDS/HOLIDAY,6
41,23,814,WEEKENDS/HOLIDAY,6
41,25,407,WEEKENDS/HOLIDAY,6
41,26,2860,WEEKENDS/HOLIDAY,6
41,28,264,WEEKENDS/HOLIDAY,6
41,29,7425,WEEKENDS/HOLIDAY,6
41,30,165,WEEKENDS/HOLIDAY,6
41,32,2112,WEEKENDS/HOLIDAY,6
41,33,495,WEEKENDS/HOLIDAY,6
41,34,4411,WEEKENDS/HOLIDAY,6
41,37,165,WEEKENDS/HOLIDAY,6
41,41,74008,WEEKENDS/HOLIDAY,6
41,42,11,WEEKENDS/HOLIDAY,6
41,44,1650,WEEKENDS/HOLIDAY,6
41,45,1496,WEEKENDS/HOLIDAY,6
41,47,99,WEEKENDS/HOLIDAY,6
41,48,33,WEEKENDS/HOLIDAY,6
41,50,6413,WEEKENDS/HOLIDAY,6
41,51,2266,WEEKENDS/HOLIDAY,6
41,52,396,WEEKENDS/HOLIDAY,6
41,53,979,WEEKENDS/HOLIDAY,6
41,54,2585,WEEKENDS/HOLIDAY,6
42,3,374,WEEKENDS/HOLIDAY,6
42,32,88,WEEKENDS/HOLIDAY,6
42,41,11,WEEKENDS/HOLIDAY,6
42,42,11,WEEKENDS/HOLIDAY,6
42,50,11,WEEKENDS/HOLIDAY,6
42,52,88,WEEKENDS/HOLIDAY,6
43,24,33,WEEKENDS/HOLIDAY,6
43,39,2805,WEEKENDS/HOLIDAY,6
43,43,46266,WEEKENDS/HOLIDAY,6
43,44,935,WEEKENDS/HOLIDAY,6
44,1,286,WEEKENDS/HOLIDAY,6
44,2,7370,WEEKENDS/HOLIDAY,6
44,3,2728,WEEKENDS/HOLIDAY,6
44,4,2651,WEEKENDS/HOLIDAY,6
44,5,5808,WEEKENDS/HOLIDAY,6
44,6,649,WEEKENDS/HOLIDAY,6
44,9,5885,WEEKENDS/HOLIDAY,6
44,10,12683,WEEKENDS/HOLIDAY,6
44,11,693,WEEKENDS/HOLIDAY,6
44,12,44,WEEKENDS/HOLIDAY,6
44,17,154,WEEKENDS/HOLIDAY,6
44,18,43758,WEEKENDS/HOLIDAY,6
44,22,1672,WEEKENDS/HOLIDAY,6
44,23,803,WEEKENDS/HOLIDAY,6
44,24,23694,WEEKENDS/HOLIDAY,6
44,26,407,WEEKENDS/HOLIDAY,6
44,29,1782,WEEKENDS/HOLIDAY,6
44,30,638,WEEKENDS/HOLIDAY,6
44,32,209,WEEKENDS/HOLIDAY,6
44,34,80927,WEEKENDS/HOLIDAY,6
44,39,35101,WEEKENDS/HOLIDAY,6
44,41,7469,WEEKENDS/HOLIDAY,6
44,43,7711,WEEKENDS/HOLIDAY,6
44,44,435050,WEEKENDS/HOLIDAY,6
44,45,88,WEEKENDS/HOLIDAY,6
44,47,165,WEEKENDS/HOLIDAY,6
44,50,352,WEEKENDS/HOLIDAY,6
44,51,88,WEEKENDS/HOLIDAY,6
44,54,22,WEEKENDS/HOLIDAY,6
45,1,2442,WEEKENDS/HOLIDAY,6
45,2,968,WEEKENDS/HOLIDAY,6
45,3,6171,WEEKENDS/HOLIDAY,6
45,4,242,WEEKENDS/HOLIDAY,6
45,5,2090,WEEKENDS/HOLIDAY,6
45,6,264,WEEKENDS/HOLIDAY,6
45,7,528,WEEKENDS/HOLIDAY,6
45,9,297,WEEKENDS/HOLIDAY,6
45,10,561,WEEKENDS/HOLIDAY,6
45,11,28303,WEEKENDS/HOLIDAY,6
45,12,13431,WEEKENDS/HOLIDAY,6
45,13,759,WEEKENDS/HOLIDAY,6
45,16,253,WEEKENDS/HOLIDAY,6
45,17,6501,WEEKENDS/HOLIDAY,6
45,18,33,WEEKENDS/HOLIDAY,6
45,19,264,WEEKENDS/HOLIDAY,6
45,20,3113,WEEKENDS/HOLIDAY,6
45,21,2607,WEEKENDS/HOLIDAY,6
45,23,15961,WEEKENDS/HOLIDAY,6
45,25,3234,WEEKENDS/HOLIDAY,6
45,26,15389,WEEKENDS/HOLIDAY,6
45,28,759,WEEKENDS/HOLIDAY,6
45,29,2057,WEEKENDS/HOLIDAY,6
45,30,704,WEEKENDS/HOLIDAY,6
45,32,2937,WEEKENDS/HOLIDAY,6
45,33,1650,WEEKENDS/HOLIDAY,6
45,34,110,WEEKENDS/HOLIDAY,6
45,36,286,WEEKENDS/HOLIDAY,6
45,37,3124,WEEKENDS/HOLIDAY,6
45,41,1507,WEEKENDS/HOLIDAY,6
45,44,22,WEEKENDS/HOLIDAY,6
45,45,69102,WEEKENDS/HOLIDAY,6
45,47,11,WEEKENDS/HOLIDAY,6
45,48,3124,WEEKENDS/HOLIDAY,6
45,50,1694,WEEKENDS/HOLIDAY,6
45,51,2651,WEEKENDS/HOLIDAY,6
45,52,2134,WEEKENDS/HOLIDAY,6
45,53,15895,WEEKENDS/HOLIDAY,6
45,54,2651,WEEKENDS/HOLIDAY,6
47,2,869,WEEKENDS/HOLIDAY,6
47,3,990,WEEKENDS/HOLIDAY,6
47,4,32384,WEEKENDS/HOLIDAY,6
47,5,2420,WEEKENDS/HOLIDAY,6
47,6,6743,WEEKENDS/HOLIDAY,6
47,9,4587,WEEKENDS/HOLIDAY,6
47,12,1364,WEEKENDS/HOLIDAY,6
47,18,11,WEEKENDS/HOLIDAY,6
47,26,374,WEEKENDS/HOLIDAY,6
47,30,32560,WEEKENDS/HOLIDAY,6
47,34,1012,WEEKENDS/HOLIDAY,6
47,35,704,WEEKENDS/HOLIDAY,6
47,36,561,WEEKENDS/HOLIDAY,6
47,41,187,WEEKENDS/HOLIDAY,6
47,44,99,WEEKENDS/HOLIDAY,6
47,45,253,WEEKENDS/HOLIDAY,6
47,47,62501,WEEKENDS/HOLIDAY,6
47,50,572,WEEKENDS/HOLIDAY,6
47,51,33,WEEKENDS/HOLIDAY,6
47,53,1342,WEEKENDS/HOLIDAY,6
47,54,110,WEEKENDS/HOLIDAY,6
47,56,275,WEEKENDS/HOLIDAY,6
48,1,506,WEEKENDS/HOLIDAY,6
48,3,396,WEEKENDS/HOLIDAY,6
48,5,22,WEEKENDS/HOLIDAY,6
48,7,97042,WEEKENDS/HOLIDAY,6
48,9,44,WEEKENDS/HOLIDAY,6
48,11,7931,WEEKENDS/HOLIDAY,6
48,12,1485,WEEKENDS/HOLIDAY,6
48,13,25619,WEEKENDS/HOLIDAY,6
48,14,7436,WEEKENDS/HOLIDAY,6
48,15,1760,WEEKENDS/HOLIDAY,6
48,17,56760,WEEKENDS/HOLIDAY,6
48,19,5874,WEEKENDS/HOLIDAY,6
48,20,1056,WEEKENDS/HOLIDAY,6
48,21,803,WEEKENDS/HOLIDAY,6
48,23,5346,WEEKENDS/HOLIDAY,6
48,25,6369,WEEKENDS/HOLIDAY,6
48,26,330,WEEKENDS/HOLIDAY,6
48,28,77,WEEKENDS/HOLIDAY,6
48,29,671,WEEKENDS/HOLIDAY,6
48,30,9955,WEEKENDS/HOLIDAY,6
48,32,33,WEEKENDS/HOLIDAY,6
48,33,4268,WEEKENDS/HOLIDAY,6
48,36,88,WEEKENDS/HOLIDAY,6
48,37,2992,WEEKENDS/HOLIDAY,6
48,40,3388,WEEKENDS/HOLIDAY,6
48,41,99,WEEKENDS/HOLIDAY,6
48,45,5159,WEEKENDS/HOLIDAY,6
48,48,240955,WEEKENDS/HOLIDAY,6
48,50,22,WEEKENDS/HOLIDAY,6
48,51,110,WEEKENDS/HOLIDAY,6
48,52,66,WEEKENDS/HOLIDAY,6
48,53,1595,WEEKENDS/HOLIDAY,6
48,54,176,WEEKENDS/HOLIDAY,6
50,1,55,WEEKENDS/HOLIDAY,6
50,2,286,WEEKENDS/HOLIDAY,6
50,3,3146,WEEKENDS/HOLIDAY,6
50,4,308,WEEKENDS/HOLIDAY,6
50,5,2211,WEEKENDS/HOLIDAY,6
50,6,55,WEEKENDS/HOLIDAY,6
50,7,198,WEEKENDS/HOLIDAY,6
50,9,110,WEEKENDS/HOLIDAY,6
50,10,748,WEEKENDS/HOLIDAY,6
50,11,132,WEEKENDS/HOLIDAY,6
50,12,363,WEEKENDS/HOLIDAY,6
50,13,44,WEEKENDS/HOLIDAY,6
50,17,682,WEEKENDS/HOLIDAY,6
50,18,11,WEEKENDS/HOLIDAY,6
50,20,110,WEEKENDS/HOLIDAY,6
50,21,44,WEEKENDS/HOLIDAY,6
50,23,253,WEEKENDS/HOLIDAY,6
50,26,616,WEEKENDS/HOLIDAY,6
50,28,352,WEEKENDS/HOLIDAY,6
50,29,5093,WEEKENDS/HOLIDAY,6
50,30,297,WEEKENDS/HOLIDAY,6
50,32,1958,WEEKENDS/HOLIDAY,6
50,33,44,WEEKENDS/HOLIDAY,6
50,34,88,WEEKENDS/HOLIDAY,6
50,36,22,WEEKENDS/HOLIDAY,6
50,37,121,WEEKENDS/HOLIDAY,6
50,41,2640,WEEKENDS/HOLIDAY,6
50,44,220,WEEKENDS/HOLIDAY,6
50,45,528,WEEKENDS/HOLIDAY,6
50,47,231,WEEKENDS/HOLIDAY,6
50,48,33,WEEKENDS/HOLIDAY,6
50,50,5940,WEEKENDS/HOLIDAY,6
50,51,407,WEEKENDS/HOLIDAY,6
50,52,858,WEEKENDS/HOLIDAY,6
50,53,671,WEEKENDS/HOLIDAY,6
50,54,308,WEEKENDS/HOLIDAY,6
51,1,121,WEEKENDS/HOLIDAY,6
51,2,99,WEEKENDS/HOLIDAY,6
51,3,15708,WEEKENDS/HOLIDAY,6
51,4,66,WEEKENDS/HOLIDAY,6
51,5,209,WEEKENDS/HOLIDAY,6
51,6,44,WEEKENDS/HOLIDAY,6
51,7,44,WEEKENDS/HOLIDAY,6
51,9,88,WEEKENDS/HOLIDAY,6
51,10,374,WEEKENDS/HOLIDAY,6
51,11,1276,WEEKENDS/HOLIDAY,6
51,12,704,WEEKENDS/HOLIDAY,6
51,13,22,WEEKENDS/HOLIDAY,6
51,17,440,WEEKENDS/HOLIDAY,6
51,19,33,WEEKENDS/HOLIDAY,6
51,20,110,WEEKENDS/HOLIDAY,6
51,21,209,WEEKENDS/HOLIDAY,6
51,23,385,WEEKENDS/HOLIDAY,6
51,25,121,WEEKENDS/HOLIDAY,6
51,26,1562,WEEKENDS/HOLIDAY,6
51,28,198,WEEKENDS/HOLIDAY,6
51,29,737,WEEKENDS/HOLIDAY,6
51,30,11,WEEKENDS/HOLIDAY,6
51,32,1309,WEEKENDS/HOLIDAY,6
51,33,198,WEEKENDS/HOLIDAY,6
51,34,242,WEEKENDS/HOLIDAY,6
51,36,33,WEEKENDS/HOLIDAY,6
51,37,286,WEEKENDS/HOLIDAY,6
51,41,1694,WEEKENDS/HOLIDAY,6
51,42,33,WEEKENDS/HOLIDAY,6
51,44,11,WEEKENDS/HOLIDAY,6
51,45,1023,WEEKENDS/HOLIDAY,6
51,47,11,WEEKENDS/HOLIDAY,6
51,48,33,WEEKENDS/HOLIDAY,6
51,50,286,WEEKENDS/HOLIDAY,6
51,51,3542,WEEKENDS/HOLIDAY,6
51,52,330,WEEKENDS/HOLIDAY,6
51,53,2651,WEEKENDS/HOLIDAY,6
51,54,4543,WEEKENDS/HOLIDAY,6
52,1,44,WEEKENDS/HOLIDAY,6
52,2,275,WEEKENDS/HOLIDAY,6
52,3,2684,WEEKENDS/HOLIDAY,6
52,5,517,WEEKENDS/HOLIDAY,6
52,10,550,WEEKENDS/HOLIDAY,6
52,11,176,WEEKENDS/HOLIDAY,6
52,12,440,WEEKENDS/HOLIDAY,6
52,17,33,WEEKENDS/HOLIDAY,6
52,23,22,WEEKENDS/HOLIDAY,6
52,26,297,WEEKENDS/HOLIDAY,6
52,28,209,WEEKENDS/HOLIDAY,6
52,29,297,WEEKENDS/HOLIDAY,6
52,32,803,WEEKENDS/HOLIDAY,6
52,34,44,WEEKENDS/HOLIDAY,6
52,37,33,WEEKENDS/HOLIDAY,6
52,41,605,WEEKENDS/HOLIDAY,6
52,44,55,WEEKENDS/HOLIDAY,6
52,45,473,WEEKENDS/HOLIDAY,6
52,50,6303,WEEKENDS/HOLIDAY,6
52,51,957,WEEKENDS/HOLIDAY,6
52,52,880,WEEKENDS/HOLIDAY,6
52,53,418,WEEKENDS/HOLIDAY,6
52,54,1991,WEEKENDS/HOLIDAY,6
53,1,671,WEEKENDS/HOLIDAY,6
53,2,385,WEEKENDS/HOLIDAY,6
53,3,2893,WEEKENDS/HOLIDAY,6
53,4,286,WEEKENDS/HOLIDAY,6
53,5,1122,WEEKENDS/HOLIDAY,6
53,6,264,WEEKENDS/HOLIDAY,6
53,7,99,WEEKENDS/HOLIDAY,6
53,9,165,WEEKENDS/HOLIDAY,6
53,10,209,WEEKENDS/HOLIDAY,6
53,11,4752,WEEKENDS/HOLIDAY,6
53,12,4565,WEEKENDS/HOLIDAY,6
53,13,99,WEEKENDS/HOLIDAY,6
53,16,253,WEEKENDS/HOLIDAY,6
53,17,4455,WEEKENDS/HOLIDAY,6
53,19,11,WEEKENDS/HOLIDAY,6
53,20,165,WEEKENDS/HOLIDAY,6
53,21,990,WEEKENDS/HOLIDAY,6
53,23,2420,WEEKENDS/HOLIDAY,6
53,25,1606,WEEKENDS/HOLIDAY,6
53,26,4422,WEEKENDS/HOLIDAY,6
53,28,2079,WEEKENDS/HOLIDAY,6
53,29,341,WEEKENDS/HOLIDAY,6
53,30,748,WEEKENDS/HOLIDAY,6
53,32,1639,WEEKENDS/HOLIDAY,6
53,33,363,WEEKENDS/HOLIDAY,6
53,34,88,WEEKENDS/HOLIDAY,6
53,36,143,WEEKENDS/HOLIDAY,6
53,37,2937,WEEKENDS/HOLIDAY,6
53,41,517,WEEKENDS/HOLIDAY,6
53,45,16313,WEEKENDS/HOLIDAY,6
53,47,1078,WEEKENDS/HOLIDAY,6
53,48,1034,WEEKENDS/HOLIDAY,6
53,50,1463,WEEKENDS/HOLIDAY,6
53,51,902,WEEKENDS/HOLIDAY,6
53,52,1210,WEEKENDS/HOLIDAY,6
53,53,10098,WEEKENDS/HOLIDAY,6
53,54,1353,WEEKENDS/HOLIDAY,6
53,56,11,WEEKENDS/HOLIDAY,6
54,1,99,WEEKENDS/HOLIDAY,6
54,2,22,WEEKENDS/HOLIDAY,6
54,3,2343,WEEKENDS/HOLIDAY,6
54,4,176,WEEKENDS/HOLIDAY,6
54,5,44,WEEKENDS/HOLIDAY,6
54,6,11,WEEKENDS/HOLIDAY,6
54,7,44,WEEKENDS/HOLIDAY,6
54,9,99,WEEKENDS/HOLIDAY,6
54,10,121,WEEKENDS/HOLIDAY,6
54,11,2002,WEEKENDS/HOLIDAY,6
54,12,429,WEEKENDS/HOLIDAY,6
54,13,33,WEEKENDS/HOLIDAY,6
54,17,319,WEEKENDS/HOLIDAY,6
54,20,22,WEEKENDS/HOLIDAY,6
54,21,176,WEEKENDS/HOLIDAY,6
54,23,143,WEEKENDS/HOLIDAY,6
54,25,132,WEEKENDS/HOLIDAY,6
54,26,1353,WEEKENDS/HOLIDAY,6
54,28,165,WEEKENDS/HOLIDAY,6
54,29,451,WEEKENDS/HOLIDAY,6
54,30,11,WEEKENDS/HOLIDAY,6
54,32,1045,WEEKENDS/HOLIDAY,6
54,33,187,WEEKENDS/HOLIDAY,6
54,34,143,WEEKENDS/HOLIDAY,6
54,37,143,WEEKENDS/HOLIDAY,6
54,41,528,WEEKENDS/HOLIDAY,6
54,44,198,WEEKENDS/HOLIDAY,6
54,45,1100,WEEKENDS/HOLIDAY,6
54,48,22,WEEKENDS/HOLIDAY,6
54,50,418,WEEKENDS/HOLIDAY,6
54,51,1111,WEEKENDS/HOLIDAY,6
54,52,1430,WEEKENDS/HOLIDAY,6
54,53,1595,WEEKENDS/HOLIDAY,6
54,54,1584,WEEKENDS/HOLIDAY,6
55,26,77,WEEKENDS/HOLIDAY,6
55,55,176,WEEKENDS/HOLIDAY,6
56,2,429,WEEKENDS/HOLIDAY,6
56,4,649,WEEKENDS/HOLIDAY,6
56,5,363,WEEKENDS/HOLIDAY,6
56,12,198,WEEKENDS/HOLIDAY,6
56,30,36740,WEEKENDS/HOLIDAY,6
56,34,209,WEEKENDS/HOLIDAY,6
56,47,1977,WEEKENDS/HOLIDAY,6
56,53,198,WEEKENDS/HOLIDAY,6
56,56,18315,WEEKENDS/HOLIDAY,6
1,1,145442,WEEKENDS/HOLIDAY,7
1,2,198,WEEKENDS/HOLIDAY,7
1,3,1045,WEEKENDS/HOLIDAY,7
1,5,3630,WEEKENDS/HOLIDAY,7
1,6,2046,WEEKENDS/HOLIDAY,7
1,7,429,WEEKENDS/HOLIDAY,7
1,10,1067,WEEKENDS/HOLIDAY,7
1,11,2882,WEEKENDS/HOLIDAY,7
1,12,9923,WEEKENDS/HOLIDAY,7
1,13,363,WEEKENDS/HOLIDAY,7
1,14,33,WEEKENDS/HOLIDAY,7
1,16,583,WEEKENDS/HOLIDAY,7
1,17,1320,WEEKENDS/HOLIDAY,7
1,19,770,WEEKENDS/HOLIDAY,7
1,20,5918,WEEKENDS/HOLIDAY,7
1,21,30580,WEEKENDS/HOLIDAY,7
1,23,23089,WEEKENDS/HOLIDAY,7
1,25,3146,WEEKENDS/HOLIDAY,7
1,26,1683,WEEKENDS/HOLIDAY,7
1,28,616,WEEKENDS/HOLIDAY,7
1,29,3278,WEEKENDS/HOLIDAY,7
1,30,55,WEEKENDS/HOLIDAY,7
1,32,913,WEEKENDS/HOLIDAY,7
1,33,4081,WEEKENDS/HOLIDAY,7
1,34,330,WEEKENDS/HOLIDAY,7
1,36,1001,WEEKENDS/HOLIDAY,7
1,37,55,WEEKENDS/HOLIDAY,7
1,40,176,WEEKENDS/HOLIDAY,7
1,41,341,WEEKENDS/HOLIDAY,7
1,45,3102,WEEKENDS/HOLIDAY,7
1,48,1254,WEEKENDS/HOLIDAY,7
1,50,1331,WEEKENDS/HOLIDAY,7
1,51,572,WEEKENDS/HOLIDAY,7
1,52,748,WEEKENDS/HOLIDAY,7
1,53,4356,WEEKENDS/HOLIDAY,7
1,54,99,WEEKENDS/HOLIDAY,7
2,1,847,WEEKENDS/HOLIDAY,7
2,2,221311,WEEKENDS/HOLIDAY,7
2,3,5412,WEEKENDS/HOLIDAY,7
2,4,12166,WEEKENDS/HOLIDAY,7
2,5,35420,WEEKENDS/HOLIDAY,7
2,6,1419,WEEKENDS/HOLIDAY,7
2,9,12954,WEEKENDS/HOLIDAY,7
2,10,25476,WEEKENDS/HOLIDAY,7
2,11,825,WEEKENDS/HOLIDAY,7
2,12,1452,WEEKENDS/HOLIDAY,7
2,17,1155,WEEKENDS/HOLIDAY,7
2,18,297,WEEKENDS/HOLIDAY,7
2,21,330,WEEKENDS/HOLIDAY,7
2,22,709,WEEKENDS/HOLIDAY,7
2,23,6831,WEEKENDS/HOLIDAY,7
2,24,110,WEEKENDS/HOLIDAY,7
2,25,440,WEEKENDS/HOLIDAY,7
2,26,781,WEEKENDS/HOLIDAY,7
2,29,3630,WEEKENDS/HOLIDAY,7
2,30,6226,WEEKENDS/HOLIDAY,7
2,32,935,WEEKENDS/HOLIDAY,7
2,34,39336,WEEKENDS/HOLIDAY,7
2,35,22,WEEKENDS/HOLIDAY,7
2,36,990,WEEKENDS/HOLIDAY,7
2,39,176,WEEKENDS/HOLIDAY,7
2,41,6578,WEEKENDS/HOLIDAY,7
2,42,770,WEEKENDS/HOLIDAY,7
2,44,18381,WEEKENDS/HOLIDAY,7
2,45,3850,WEEKENDS/HOLIDAY,7
2,47,8349,WEEKENDS/HOLIDAY,7
2,50,2211,WEEKENDS/HOLIDAY,7
2,51,165,WEEKENDS/HOLIDAY,7
2,53,1188,WEEKENDS/HOLIDAY,7
2,54,22,WEEKENDS/HOLIDAY,7
2,56,33,WEEKENDS/HOLIDAY,7
3,1,1430,WEEKENDS/HOLIDAY,7
3,2,1419,WEEKENDS/HOLIDAY,7
3,3,356917,WEEKENDS/HOLIDAY,7
3,4,1034,WEEKENDS/HOLIDAY,7
3,5,5027,WEEKENDS/HOLIDAY,7
3,6,1144,WEEKENDS/HOLIDAY,7
3,7,88,WEEKENDS/HOLIDAY,7
3,9,616,WEEKENDS/HOLIDAY,7
3,10,8074,WEEKENDS/HOLIDAY,7
3,11,6413,WEEKENDS/HOLIDAY,7
3,12,5599,WEEKENDS/HOLIDAY,7
3,13,110,WEEKENDS/HOLIDAY,7
3,17,2563,WEEKENDS/HOLIDAY,7
3,18,11,WEEKENDS/HOLIDAY,7
3,19,44,WEEKENDS/HOLIDAY,7
3,20,363,WEEKENDS/HOLIDAY,7
3,21,913,WEEKENDS/HOLIDAY,7
3,23,1650,WEEKENDS/HOLIDAY,7
3,25,781,WEEKENDS/HOLIDAY,7
3,26,14828,WEEKENDS/HOLIDAY,7
3,28,1991,WEEKENDS/HOLIDAY,7
3,29,16819,WEEKENDS/HOLIDAY,7
3,30,385,WEEKENDS/HOLIDAY,7
3,32,8514,WEEKENDS/HOLIDAY,7
3,33,396,WEEKENDS/HOLIDAY,7
3,34,4202,WEEKENDS/HOLIDAY,7
3,36,55,WEEKENDS/HOLIDAY,7
3,37,1947,WEEKENDS/HOLIDAY,7
3,41,55319,WEEKENDS/HOLIDAY,7
3,42,6512,WEEKENDS/HOLIDAY,7
3,44,990,WEEKENDS/HOLIDAY,7
3,45,8536,WEEKENDS/HOLIDAY,7
3,47,176,WEEKENDS/HOLIDAY,7
3,48,319,WEEKENDS/HOLIDAY,7
3,50,20625,WEEKENDS/HOLIDAY,7
3,51,28490,WEEKENDS/HOLIDAY,7
3,52,7018,WEEKENDS/HOLIDAY,7
3,53,11176,WEEKENDS/HOLIDAY,7
3,54,13376,WEEKENDS/HOLIDAY,7
4,1,11,WEEKENDS/HOLIDAY,7
4,2,20658,WEEKENDS/HOLIDAY,7
4,3,2937,WEEKENDS/HOLIDAY,7
4,4,132506,WEEKENDS/HOLIDAY,7
4,5,16676,WEEKENDS/HOLIDAY,7
4,6,187,WEEKENDS/HOLIDAY,7
4,9,19678,WEEKENDS/HOLIDAY,7
4,10,6974,WEEKENDS/HOLIDAY,7
4,11,1694,WEEKENDS/HOLIDAY,7
4,12,11110,WEEKENDS/HOLIDAY,7
4,17,3619,WEEKENDS/HOLIDAY,7
4,21,22,WEEKENDS/HOLIDAY,7
4,22,187,WEEKENDS/HOLIDAY,7
4,23,3784,WEEKENDS/HOLIDAY,7
4,24,4444,WEEKENDS/HOLIDAY,7
4,25,3927,WEEKENDS/HOLIDAY,7
4,26,5104,WEEKENDS/HOLIDAY,7
4,28,1243,WEEKENDS/HOLIDAY,7
4,29,19250,WEEKENDS/HOLIDAY,7
4,30,16753,WEEKENDS/HOLIDAY,7
4,32,7843,WEEKENDS/HOLIDAY,7
4,34,7392,WEEKENDS/HOLIDAY,7
4,35,220,WEEKENDS/HOLIDAY,7
4,36,4136,WEEKENDS/HOLIDAY,7
4,37,825,WEEKENDS/HOLIDAY,7
4,39,176,WEEKENDS/HOLIDAY,7
4,41,1529,WEEKENDS/HOLIDAY,7
4,42,363,WEEKENDS/HOLIDAY,7
4,44,6831,WEEKENDS/HOLIDAY,7
4,45,968,WEEKENDS/HOLIDAY,7
4,47,1954,WEEKENDS/HOLIDAY,7
4,48,22,WEEKENDS/HOLIDAY,7
4,50,10538,WEEKENDS/HOLIDAY,7
4,51,1342,WEEKENDS/HOLIDAY,7
4,52,242,WEEKENDS/HOLIDAY,7
4,53,4466,WEEKENDS/HOLIDAY,7
4,54,451,WEEKENDS/HOLIDAY,7
5,1,4400,WEEKENDS/HOLIDAY,7
5,2,17743,WEEKENDS/HOLIDAY,7
5,3,1298,WEEKENDS/HOLIDAY,7
5,4,1342,WEEKENDS/HOLIDAY,7
5,5,63129,WEEKENDS/HOLIDAY,7
5,6,4708,WEEKENDS/HOLIDAY,7
5,9,1276,WEEKENDS/HOLIDAY,7
5,10,13860,WEEKENDS/HOLIDAY,7
5,11,1012,WEEKENDS/HOLIDAY,7
5,12,6380,WEEKENDS/HOLIDAY,7
5,17,517,WEEKENDS/HOLIDAY,7
5,18,99,WEEKENDS/HOLIDAY,7
5,19,66,WEEKENDS/HOLIDAY,7
5,20,506,WEEKENDS/HOLIDAY,7
5,21,1342,WEEKENDS/HOLIDAY,7
5,22,66,WEEKENDS/HOLIDAY,7
5,23,3454,WEEKENDS/HOLIDAY,7
5,25,594,WEEKENDS/HOLIDAY,7
5,26,638,WEEKENDS/HOLIDAY,7
5,28,44,WEEKENDS/HOLIDAY,7
5,29,7667,WEEKENDS/HOLIDAY,7
5,30,1848,WEEKENDS/HOLIDAY,7
5,32,2013,WEEKENDS/HOLIDAY,7
5,33,913,WEEKENDS/HOLIDAY,7
5,34,2299,WEEKENDS/HOLIDAY,7
5,36,572,WEEKENDS/HOLIDAY,7
5,37,187,WEEKENDS/HOLIDAY,7
5,41,15345,WEEKENDS/HOLIDAY,7
5,44,2552,WEEKENDS/HOLIDAY,7
5,45,2233,WEEKENDS/HOLIDAY,7
5,47,1012,WEEKENDS/HOLIDAY,7
5,48,44,WEEKENDS/HOLIDAY,7
5,50,6424,WEEKENDS/HOLIDAY,7
